ticker,drug_name,phase,outcome,category,success,date,tier,alpha,beta,car_short,ret_long_entry_exit,ar_long_entry_exit,ret_short_entry_exit,ar_short_entry_exit
ABBV,Upadacitinib,Phase 2,met,Phase 2 met,True,2017-09-07,large,0.001083946359026037,0.2511265356503852,0.14997130975605488,0.33004810649048766,0.2048169682751202,0.24348361937630925,0.19928940277083163
ABBV,Upadacitinib,Phase 3,met,Phase 3 met,True,2019-10-31,large,0.0010725113240822794,0.40404650276321563,0.05050297612185006,0.17327337515265206,-0.009092412961886676,0.09712378912834074,0.061056528794487974
ABBV,Upadacitinib - U-ACHIEVE,Phase 2,met,Phase 2 met,True,2018-10-22,large,-0.0003656857622945415,0.43191113096665074,-0.0821554519308817,-0.04765542664591238,0.04967249603741908,-0.1287312043782589,-0.06585424000512052
ABBV,Veliparib,Phase 3,miss,Phase 3 miss,False,2017-04-19,large,0.00045406110885606085,0.46580907880273265,-0.0038070550677905546,0.12696932403834094,0.027459433328095306,0.010104142612592737,-0.01250931586688786
ABBV,Venclexta (MURANO),Phase 3,met,Phase 3 met,True,2017-09-18,large,0.001101825665562263,0.254805694333602,-0.022488189992539653,0.40486523692362053,0.2517879724423633,0.14966809129428404,0.1279618443593573
ACAD,Pimavanserin - Advance,Phase 2,met,Phase 2 met,True,2019-11-25,small,0.0013454601938153179,1.1700440980995597,-0.06597300577903376,-0.05964413775185018,-0.23236638054479586,0.05468195219390326,-0.0949159854598306
ACAD,Pimavanserin - CLARITY-2,Phase 2,met,Phase 2 met,True,2018-10-31,small,0.001610938423818533,1.370337377218162,-0.018482113920335608,0.1259921098587411,0.14427600211211322,-0.1273996538644906,-0.08751000546036602
ACAD,Pimavanserin - Enhance,Phase 3,miss,Phase 3 miss,False,2019-07-22,small,0.0017120389149683538,1.1964028303841325,-0.11311464934198467,0.5526623192262681,0.5144329963312055,-0.11311716152783557,-0.1150031570860619
ACAD,Pimavanserin - Harmony,Phase 2,met,Phase 2 met,True,2016-12-20,small,-0.004968344869436778,1.0791916617918527,0.1400499580397616,0.16661022559741934,0.715578279515767,0.026268424547926106,0.17638368106944813
ACAD,Pimavanserin - Harmony,Phase 3,met,Phase 3 met,True,2019-09-09,small,0.0020242803993870614,1.244348639781572,0.5464206097576523,0.7494895505142596,0.28198132535523546,0.5066757857218795,0.41465483690482663
ACHV,Cytisine,Phase 2,met,Phase 2 met,True,2019-06-11,small,0.0018356177596168413,0.38870204788745294,-0.2602891309951866,-0.4140435542375609,-0.4926310280969989,-0.32901552739970674,-0.36092881774572483
ACIU,Crenezumab - CREAD 1,Phase 3,met,Phase 3 met,True,2019-01-30,small,-0.00032403802055387166,0.5465994740244784,-0.6471684304472212,-0.5092024210846668,-0.5570126890774958,-0.6376811581683544,-0.6552691462853619
ACRS,A-101 THWART-1 and THWART-2,Phase 2,met,Phase 2 met,True,2018-01-08,small,0.00015790355270698547,0.5877392540003293,0.059716769343895804,-0.21207992639470774,-0.27303357418579477,0.021619339787324776,-0.015269950292866818
ACRS,A-101 THWART-1 and THWART-2,Phase 2,met,Phase 2 met,True,2019-09-16,small,-0.008792680666187398,1.0756368055642052,0.5431548656144225,1.3499999590218086,3.084428611723819,0.2722772066879009,0.45359853365909975
ACRS,A-101 THWART-1 and THWART-2,Phase 2,met,Phase 2 met,True,2019-10-24,small,-0.006784584012543317,1.3859179094421177,0.1684353211524714,0.10526314374246648,0.6301947744744567,0.5086207330652146,0.48460004930185496
ACRS,ATI-501 (AUAT-201 Oral),Phase 2,met,Phase 2 met,True,2019-07-30,small,-0.006557857842121818,0.8799399272585489,-0.2943919461272495,-0.24200916746629508,0.41071433134089275,-0.5201793527801637,-0.4439417562390662
ACRS,ESKATA (hydrogen peroxide),Phase 3,met,Phase 3 met,True,2016-11-15,small,-0.0007029174985225503,0.8353959455879049,0.04987949819121784,0.23460671071256178,0.14418570107408613,0.27811763987821614,0.14221806434195194
AGIO,AG-120 Ivosidenib (ClarIDHy),Phase 3,met,Phase 3 met,True,2019-05-15,small,0.0011814197007486125,1.3020128384842975,0.024980136596253644,-0.2815371579567699,-0.2641344340703107,-0.08172388849186563,-0.06012083575018212
AKTX,Coversin,Phase 2,met,Phase 2 met,True,2019-04-23,small,-0.00293743717595191,0.1409843207572462,0.30499560641759604,-0.5048780487804879,-0.3628150138634205,0.10153846153846136,0.1699459831548238
AKTX,Nomacopan - CAPSTONE,Phase 2,met,Phase 2 met,True,2017-12-08,small,-0.006017423321551684,0.5891400957155861,-0.14165537524851113,-0.44067796610169496,-0.15064320879908488,-0.15757575757575737,-0.07314928492347383
AKTX,Nomacopan - CAPSTONE,Phase 3,met,Phase 3 met,True,2020-01-10,small,-0.0017133289504758238,0.2849861033773162,0.10758503380088524,-0.19270833333333448,-0.026951856891350823,0.10857142857142854,0.14570119988732588
ALDX,ADX-102 - topical ocular reproxalap - RENEW,Phase 3,met,Phase 3 met,True,2019-12-03,small,-0.0018270700094826053,1.0656683902951873,-0.3458536624333417,-0.39182282745431785,-0.369689749120765,-0.1542289009647212,-0.2370793850022378
ALDX,ADX-102 reproxalap,Phase 3,miss,Phase 3 miss,False,2019-06-25,small,-0.005005024558234797,1.038919900446168,-0.08594241500401056,-0.21964531381610009,0.23924560933327466,-0.12354649571130727,-0.11333165086825459
ALDX,Reproxalap (ADX-102) - INVIGORATE,Phase 2,miss,Phase 2 miss,False,2017-06-14,small,-0.0030138696678806377,0.514508770512386,-0.13698660346407165,0.530120423785279,0.7896516583043325,-0.14285719846497358,-0.16837451369735112
ALDX,Reproxalap (ADX-102) - INVIGORATE,Phase 3,met,Phase 3 met,True,2019-03-26,small,-0.0012643871738848191,0.8595430449311822,0.2208883185687902,-0.18717275567132075,-0.04061495552042982,0.07500004768371582,0.07458063056199604
ALKS,ALKS 3831 - ENLIGHTEN-1,Phase 3,met,Phase 3 met,True,2017-06-29,small,-0.0005370944579395574,0.9354417422309964,0.035177560214489256,-0.10283931439268246,-0.2567706483957777,0.0010088709830542442,-0.06419644828653703
ALKS,ALKS 3831 - ENLIGHTEN-2,Phase 3,met,Phase 3 met,True,2018-11-29,small,0.0008844767156239026,0.6797245909137828,-0.02548612716509102,-0.16180901382310153,-0.2942009006083883,0.004133433541878784,-0.018525793622681586
ALKS,ALKS 5461,Phase 3,miss,Phase 3 miss,False,2016-10-20,small,0.0016237448119610543,0.966457170911163,0.32496688396263007,0.10419972630604901,0.04568703565393073,0.11393497481708259,0.2607983700042036
ALKS,ALKS 6428,Phase 3,miss,Phase 3 miss,False,2017-02-15,small,-0.0010901442954348352,0.8694010651432207,-0.03820504810529746,0.04875366166530659,0.07275351634052907,-0.028460559936359098,-0.0407185666170794
ALKS,Aristada and Invega Sustenna,Phase 3,met,Phase 3 met,True,2019-04-09,small,-0.0004209914627984793,0.6997897897661365,0.0108000398143131,-0.30458384885239853,-0.2681028781379653,0.02546430338293293,0.025098321843515237
ALKS,Diroximel fumarate (BIIB098) - Head-to-head trial versus Tecfidera -,Phase 3,met,Phase 3 met,True,2019-07-30,small,-0.0022022914808886153,0.8424953766212326,0.09332081294223382,-0.13265313030253767,0.10457782251763348,-0.0861182611714324,-0.021940932085474096
ALNY,Givosiran,Phase 3,met,Phase 3 met,True,2019-03-06,small,0.0005492816619913765,1.1170638518714513,0.03960898767199739,-0.17223981845568648,-0.19330227772235165,0.14157757242680935,0.048442721578501935
ALNY,Inclisiran - ORION 11,Phase 3,met,Phase 3 met,True,2019-08-26,small,0.00018872248042697975,0.9759339605667656,0.023740841625990994,0.40007861193778527,0.3407115447412852,0.012131757511053332,0.07391960646207907
ALNY,Inclisiran - ORION-10,Phase 3,met,Phase 3 met,True,2019-09-25,small,0.0006023896495808609,0.9848051509949216,0.010230647133284032,0.4310555143296537,0.1110373909040987,-0.1009848682311073,-0.03146691678764002
ALNY,Inclisiran - ORION-9,Phase 3,met,Phase 3 met,True,2019-09-25,small,0.0006023896495808609,0.9848051509949216,0.010230647133284032,0.4310555143296537,0.1110373909040987,-0.1009848682311073,-0.03146691678764002
ALNY,Lumasiran (ALN-GO1) ILLUMINATE-A,Phase 3,met,Phase 3 met,True,2019-12-17,small,0.0025573145946319437,0.8357958555506145,-0.048829648429855155,0.15122213696308462,0.07208648197422907,-0.0075054762683886,-0.09774186411392538
ALNY,Patisiran,Phase 3,met,Phase 3 met,True,2017-09-20,small,0.0022576850803160305,1.3473403660057675,0.4828752000344112,0.45075576324262645,0.08416355714396428,0.3071428006381274,0.25981371536868725
AMGN,ABP 798,Phase 3,met,Phase 3 met,True,2019-01-24,large,0.0015120745486090353,0.38974688315236,-0.05089084708805869,0.009241826534405195,-0.2027134793133878,-0.06729452741010189,-0.10392588857375751
AMGN,ABP 798,Phase 3,met,Phase 3 met,True,2019-08-22,large,-0.0009903135892951117,0.5029135968639837,0.02194102312743995,0.3006576450349292,0.39499941790047033,0.1357000906538497,0.16818292624948739
AMGN,BLINCYTO,Phase 3,met,Phase 3 met,True,2019-09-24,large,-0.0004934217721739195,0.5172229376669444,0.03759425039646325,0.22887714129549042,0.14633296522846684,-0.0452210392056791,-0.008858756206564067
AMGN,CNP520,Phase 3,miss,Phase 3 miss,False,2019-07-11,large,-0.0005015132191758195,0.5144788059431991,-0.03355925312072705,0.13436839776432552,0.22803240800475488,-0.026567040350643722,-0.03294459854014842
AMGN,KYPROLIS (ASPIRE),Phase 3,met,Phase 3 met,True,2017-07-12,large,0.0008515297992070177,0.33852460187281497,0.025213315449880813,0.13441903731084937,-0.017018103907520565,0.03172652615173166,0.02183545669180109
AMGN,KYPROLIS (CANDOR),Phase 3,met,Phase 3 met,True,2019-12-10,large,0.0008088610971206996,0.38078567059945323,0.000629656846242721,-0.16442896522210748,-0.16598161289565228,0.052440147708632256,0.0032812147372083267
AMGN,OTEZLA,Phase 3,met,Phase 3 met,True,2018-10-08,large,0.0007761636100735198,0.5316747073040969,0.023847673894487498,0.027860800820486142,0.04556414665256403,-0.04636792777210952,0.001990106074630571
AMGN,Repatha,Phase 3,met,Phase 3 met,True,2017-03-17,large,-1.4693364818989159e-05,0.4323368307252278,-0.055972655186076525,-0.047707952602931036,-0.064212263990442,-0.06924254458707568,-0.058489842603164255
AMGN,Tezepelumab - NAVIGATOR,Phase 2,met,Phase 2 met,True,2017-09-07,large,0.0007021586010100457,0.3711367015394373,0.04333569701181128,0.028390830127946964,-0.0423502226482394,0.11389451802565165,0.07105781783014864
AMPE,Ampion,Phase 3,miss,Phase 3 miss,False,2016-06-30,small,0.0018488443633602081,0.7123396606416167,-0.6553536797569515,-0.799472295514512,-0.8460292618480156,-0.683139534883721,-0.7086319401241793
AMPE,Ampion,Phase 3,met,Phase 3 met,True,2017-12-14,small,0.004929082298809389,0.1687389815434812,0.6605581730669567,1.2689075630252105,0.4609549393866763,0.5414364640883982,0.4155905624165579
AMRN,Vascepa,Phase 3,met,Phase 3 met,True,2018-09-24,small,-0.0021500556677079407,1.1374675401264382,3.7686905544298748,3.5127272172407737,7.358718117378492,4.088888985770091,4.41303988827027
ANAB,ANB020 - etokimab,Phase 2,met,Phase 2 met,True,2017-10-10,small,0.0009548518886245084,0.4390702439102594,0.9725166144787318,2.434876628542361,2.0931454176574027,0.9264923167102923,0.8737362425551607
ANIK,Cingal,Phase 3,miss,Phase 3 miss,False,2018-06-19,small,-0.00010472842632093113,0.3634908812508488,-0.3429738629551059,0.05238831503522645,0.046882027644973956,-0.2599999820484834,-0.26389679933058485
ARDS,AR-105 (Aerucin),Phase 2,met,Phase 2 met,True,2019-09-03,small,-0.0009314190155325875,-0.06069840904379092,0.06585139260486983,-0.4046864008409483,-0.3521891251200856,0.3554838857343121,0.3746057962690095
ARDX,RDX7675,Phase 2,miss,Phase 2 miss,False,2017-11-21,small,-0.006517059877764736,1.1483387154644364,0.117024480886607,0.09523809523809512,0.712488581100986,0.1636363809758965,0.36640128490984525
ARDX,Tenapanor (T3MPO-1),Phase 3,met,Phase 3 met,True,2017-05-12,small,-0.0022469808862551257,0.919610793371252,-0.4554115160276375,-0.5677966252376003,-0.5349071439934374,-0.5629496420153512,-0.5380925923680138
ARDX,Tenapanor (T3MPO-2),Phase 3,met,Phase 3 met,True,2017-10-11,small,-0.005100926166696279,1.0975877518157875,0.3476131525164621,0.38317761257523886,0.9907159963954397,0.018867905855433742,0.06688329738466559
ARDX,Tenapanor - AMPLIFY,Phase 3,met,Phase 3 met,True,2019-09-03,small,0.0001004323652989256,0.5712753048992134,0.353354973384264,2.094017109692214,1.9067169389334322,1.4453440857859001,1.4414042740455466
ARDX,Tenapanor - PHREEDOM,Phase 3,met,Phase 3 met,True,2017-02-15,small,0.0022420514372309204,0.9264364323520563,0.11758912077974326,-0.4927536301992438,-0.6118767797767027,0.1500000158945718,0.07573388278890802
ARDX,Tenapanor - PHREEDOM,Phase 3,met,Phase 3 met,True,2019-12-03,small,2.882080292527719e-05,1.0412092594788958,-0.03792208849990919,0.287671184302037,0.15490942001809116,0.18241048644147706,0.04091425149532091
ASND,TransCon hGH,Phase 3,met,Phase 3 met,True,2019-03-04,small,0.002049077328171107,0.882628207089394,0.5985401946419526,0.8484466558941242,0.6013597194744305,0.7764072463347975,0.64218381097715
ATOS,Endoxifen,Phase 2,met,Phase 2 met,True,2019-06-27,small,-0.0029967133119256162,0.5715988058126096,0.23193304519607372,-0.2137404524580484,0.0372529334709768,0.06511623175569303,0.07493974154968486
ATXI,Intravenous (IV) tramadol,Phase 3,met,Phase 3 met,True,2019-06-03,small,0.0026495974340262425,0.13347146244966765,0.29426157025353894,0.38157894736842013,0.11378874519803728,0.2905263157894733,0.24065705100082146
AUPH,Voclosporin,Phase 2,miss,Phase 2 miss,False,2019-01-22,small,0.001989242936355369,0.7183156128015687,-0.13306792555454816,0.11072058138935525,-0.18776135815646955,-0.05120477147399194,-0.1230854646503523
AUPH,Voclosporin - AURION trial,Phase 2,met,Phase 2 met,True,2017-03-27,small,0.004659177421092432,0.3096624671276341,-0.16961845653742935,0.7419354756011589,0.11419254477147112,-0.1800000246833351,-0.22807566203999463
AUPH,Voclosporin - AURORA,Phase 2,met,Phase 2 met,True,2016-08-15,small,0.0007254582967814928,0.40330777684740227,-0.4191909169450533,0.029605313722777638,-0.1017166856123326,-0.3619523488120574,-0.38190909691185093
AUPH,Voclosporin - AURORA,Phase 2,met,Phase 2 met,True,2017-03-01,small,0.0015828379306744628,0.3616063150785472,0.254681386711787,0.9499998994171637,0.6557383164679367,0.9779005728632217,0.8890375098548542
AUPH,Voclosporin - AURORA,Phase 3,met,Phase 3 met,True,2019-12-04,small,-0.0033818267344131367,0.5729498054646208,0.9586235965441217,2.372000122070312,3.2573020956689893,2.2104346233865493,2.175208411635181
AXSM,AXS-02 CREATE-1,Phase 3,miss,Phase 3 miss,False,2018-01-09,small,0.002250995063602823,0.8191499929767165,-0.4130079790866126,-0.4731182801212135,-0.6007630385854981,-0.3979591856594632,-0.45397121538157137
AXSM,AXS-05,Phase 2,met,Phase 2 met,True,2019-04-15,small,0.003939468174901827,0.628570577051966,0.07371762671846938,1.345871613734242,0.7574955821686682,0.1201686643117228,0.08046574623729241
AXSM,AXS-05 -GEMINI,Phase 2,met,Phase 2 met,True,2019-01-07,small,-0.0005246059891119069,0.5684668293220093,1.7141890682401146,3.556249908264726,3.4520336105467173,2.089430807634202,1.962984751739632
AXSM,AXS-05 -GEMINI,Phase 3,met,Phase 3 met,True,2019-12-16,small,0.003336176240546291,1.34818685740257,0.8029194207887786,0.565349591209964,0.6826207733866283,1.508001029784193,1.2760220930961017
AXSM,AXS-07 - MOMENTUM,Phase 3,met,Phase 3 met,True,2019-12-30,small,0.00519068350228288,1.4555322412383462,0.014113291741523426,0.519762418559514,0.30556833432200414,0.8993205801858477,0.7775647507077699
AXSM,AXS-12,Phase 2,met,Phase 2 met,True,2019-12-03,small,0.005249356530942098,1.2597982593577475,0.094816012590075,2.566814567677149,1.0603493584698351,0.7611994025478541,0.4109925894057458
AZN,Anifrolumab,Phase 3,miss,Phase 3 miss,False,2018-08-31,large,0.0007375564392437716,0.2427961761094193,-0.036524087291915586,0.03979954564174437,0.012388126185637338,-0.005532509230375293,-0.023991714018123833
AZN,Anifrolumab,Phase 3,met,Phase 3 met,True,2019-08-28,large,0.0009642766116236018,0.2868701541815293,0.001816453648305405,0.12322750994029441,0.01575700013368042,-0.0022292358030701065,-0.006675159285635668
AZN,Benralizumab - TERRANOVA,Phase 3,miss,Phase 3 miss,False,2018-05-30,large,0.0010875009779530165,0.22306741404237765,-0.016508183294098755,0.10042961011755747,-0.02457472352495671,0.005216876887865984,-0.023701524914491845
AZN,Breztri - (ETHOS),Phase 3,met,Phase 3 met,True,2018-01-26,large,0.0011644923762758072,0.2448318717743804,-0.012668349027234571,0.0876540199668292,-0.025181204549122427,0.017862208759244158,-0.010298951411009893
AZN,Breztri - (ETHOS),Phase 3,met,Phase 3 met,True,2019-08-27,large,0.0009211401406581497,0.29022919312253037,-0.0026363751697930926,0.1100442216501114,0.0032004301975154803,0.022092193186270093,0.018778422334540856
AZN,Brilinta (THEMIS),Phase 3,met,Phase 3 met,True,2019-02-25,large,-0.00030622036417800194,0.17562811424538902,0.0369682501655324,0.11524260109499052,0.13651297454252642,0.1544594863379829,0.13912109800815764
AZN,Calquence,Phase 3,met,Phase 3 met,True,2019-06-08,large,-0.00016507422230268142,0.15395204862799874,0.04345075957018918,0.15033607264523163,0.17607251004601054,0.03414357100116616,0.029996923571751877
AZN,Durvalumab (PACIFIC),Phase 3,met,Phase 3 met,True,2017-05-12,large,0.00043640679539679234,0.3028422494525262,0.10518493383919503,-0.02035090875850898,-0.08930249510529198,0.09850940466328506,0.10047177149686348
AZN,Durvalumab +/- tremelimumab (ARCTIC),Phase 3,miss,Phase 3 miss,False,2018-04-24,large,0.0006166175375828633,0.2430010083317903,-0.0022211452002752763,0.09511243924510926,0.013276751600758363,0.006685023063895734,-0.011213690583161906
AZN,Durvalumab +/- tremelimumab (EAGLE),Phase 3,miss,Phase 3 miss,False,2018-12-07,large,0.0006651574649128277,0.3055549370154119,-0.005465969130898363,0.1159905598008879,0.022695911884391018,-0.029499471688972045,-0.04291280893621774
AZN,Durvalumab +/- tremelimumab (MYSTIC),Phase 3,miss,Phase 3 miss,False,2017-07-27,large,0.0011676408679988266,0.2568334308661423,-0.10250964033663146,0.0021408557656297234,-0.10785968335607665,-0.07837167407224954,-0.08938594420389478
AZN,Durvalumab +/- tremelimumab (MYSTIC),Phase 3,miss,Phase 3 miss,False,2018-11-16,large,0.00036697921759961186,0.2605867552507606,-0.027508484305225123,0.03799747816086163,0.009942263689566744,0.04102841729578399,0.04594047854815009
AZN,Durvalumab +/- tremelimumab (NEPTUNE),Phase 3,miss,Phase 3 miss,False,2019-08-21,large,0.0006405715346679598,0.27092286199680937,0.012310258873065472,0.18687711178664634,0.11489405811782216,0.03768377528733757,0.037175844441864836
AZN,Enhertu (trastuzumab deruxtecan),Phase 2,met,Phase 2 met,True,2019-05-08,large,0.0004940990850598023,0.17852526955925632,-0.017586476709198662,0.07488990656148276,0.05039518399853682,-0.02610497452321414,-0.024907503320254043
AZN,Epanova,Phase 3,miss,Phase 3 miss,False,2020-01-13,large,0.0005410961752885352,0.1940533007064035,0.012694315496079911,0.03075299327173675,0.0028902262914420884,0.01905708738916312,0.015976322286698652
AZN,Farxiga (Dapa-HF),Phase 3,met,Phase 3 met,True,2019-08-20,large,0.0007570796035517029,0.26558293887407414,0.019471069667158947,0.2009988252127124,0.1271556054694012,0.040968928367962176,0.03624943261806046
AZN,Fasenra,Phase 2,met,Phase 2 met,True,2019-04-04,large,0.00041539802952271385,0.18541793672681675,-0.01751120171411502,-0.025933944570005196,-0.06233784392137354,-0.07391916575324031,-0.081603578242466
AZN,Fasenra (benralizumab) - GALATHEA,Phase 3,miss,Phase 3 miss,False,2018-05-11,large,0.000912155266670466,0.21342017284836504,0.001559166844715243,0.09561961375821837,0.003330643835903091,0.029178026533314805,0.0005304835943407138
AZN,Imfinzi + tremelimumab  (POSEIDON),Phase 3,met,Phase 3 met,True,2019-10-28,large,0.0005515080100123419,0.25751211434373855,0.08904332201904763,0.0967314573884257,-0.0018789007560083837,0.10394673602899429,0.07284189054654666
AZN,Imfinzi + tremelimumab (CASPIAN),Phase 3,met,Phase 3 met,True,2019-06-27,large,-0.0005383093362146017,0.20991712245985605,-0.01023890256087312,0.22410645121624007,0.2923431572476405,0.025294072742354068,0.019723157475912467
AZN,Lanabecestat (AZD3293) - AMARANTH,Phase 3,miss,Phase 3 miss,False,2018-06-11,large,0.0012259735470780504,0.22751873588757698,-0.01648224738688797,0.06047808015079892,-0.061860872282298196,-0.021149986342841154,-0.051233497136297546
AZN,Lynparza,Phase 3,met,Phase 3 met,True,2017-02-17,large,-0.001012761872346655,0.3166550268843542,0.01579005144870882,0.25490761857760935,0.3280265100390827,0.10102366898120829,0.09054480734285741
AZN,Lynparza,Phase 3,met,Phase 3 met,True,2017-06-04,large,0.0008858483459909466,0.2928553698573337,-0.0035476077585886445,-0.0018791650847280739,-0.12192338547959813,0.0011758473511453982,-0.01823847831172154
AZN,Lynparza,Phase 3,met,Phase 3 met,True,2019-08-07,large,0.00048757286412767195,0.287919210279495,0.01886361545523929,0.17056005536036412,0.13519246178046296,0.09077185397374654,0.09679995765696758
AZN,Lynparza (POLO),Phase 3,met,Phase 3 met,True,2019-02-26,large,-0.0003567362255972003,0.1770474900108424,0.042917586707754696,0.08759059018170645,0.11961350490404321,0.16941220379621758,0.15785234768380896
AZN,Lynparza + Avastin- PAOLA-1,Phase 3,met,Phase 3 met,True,2019-08-14,large,0.0009192618017751572,0.2638738810933216,-0.009331565913011097,0.1832676943988798,0.09767037246369137,0.046287836039878405,0.0419201992929914
AZN,Lynparza - SOLO 1,Phase 3,met,Phase 3 met,True,2018-06-27,large,0.0011858093865822123,0.23078995974861385,0.004594325135969246,0.08667528578770822,-0.026329103336876103,-0.03401545555024643,-0.05383614265824199
AZN,Lynparza - SOLO 1,Phase 3,met,Phase 3 met,True,2018-10-21,large,0.00031322749315061763,0.22270291310034715,-0.006694005485205601,-0.05015942653004146,-0.04465407909339614,-0.02713753274508024,-0.00011536939247491773
AZN,Lynparza - SOLO 3,Phase 3,met,Phase 3 met,True,2018-12-20,large,0.0007057044682295781,0.24576197331122646,-0.009892732624263045,0.06680004096898462,-0.03191245183914082,-0.05267103634911119,-0.03214801209855145
AZN,Roxadustat,Phase 3,met,Phase 3 met,True,2018-12-20,large,0.0007057044682295781,0.24576197331122646,-0.009892732624263045,0.06680004096898462,-0.03191245183914082,-0.05267103634911119,-0.03214801209855145
AZN,Selumetinib - ASTRA,Phase 3,miss,Phase 3 miss,False,2018-07-26,large,0.0009372936611517772,0.23520016891573867,0.04686211075983904,0.09802481766717985,0.06842741253955342,0.09311519146758562,0.08649548816117658
AZN,Tagrisso - FLAURA,Phase 3,met,Phase 3 met,True,2019-08-09,large,0.0006318087974612469,0.2843674130435331,0.033913779038041714,0.16896093828467706,0.12058801209897507,0.05014093779353268,0.04509545302503404
AZN,Tezepelumab - NAVIGATOR,Phase 2,met,Phase 2 met,True,2017-09-07,large,0.000951521887065596,0.24515369074648166,0.09288978894550093,0.09522179481389514,0.0027454328938563144,0.12211873898403924,0.08493702224897826
AZN,Tralokinumab (STRATOS1),Phase 3,miss,Phase 3 miss,False,2017-05-10,large,0.00040117875239745106,0.30750635840018153,0.11492898991457001,0.000756131339413102,-0.07344109855649095,0.12069517380936134,0.12352908393982731
AZN,Tralokinumab (STRATOS2),Phase 3,miss,Phase 3 miss,False,2017-11-01,large,0.0010522763865616928,0.26055710720458813,0.01834098601987466,0.04786922011935246,-0.05400667789832281,-0.04169062916653865,-0.04769991592736045
BCRX,BCX7353 - APeX-2,Phase 3,met,Phase 3 met,True,2019-05-21,small,0.002441580779692476,1.0200781332798972,-0.5480405310564377,-0.671165620589256,-0.7363451449403071,-0.6411836980246005,-0.6425985145714616
BHC,Suprachoroidal CLS-TA - PEACHTREE,Phase 3,met,Phase 3 met,True,2018-03-05,small,1.9712404106021476e-05,0.6237095039478447,-0.09398959100430504,0.18406889614301902,0.15967314801338328,-0.1542581736835541,-0.1768682168274639
BIIB,Aducanumab (Aβ mAb) - EMERGE,Phase 3,miss,Phase 3 miss,False,2019-03-21,large,0.000749514538724712,0.48645414934649694,-0.315549902070526,-0.29893185746116846,-0.3522441332806635,-0.2677925388231256,-0.2883607480974424
BIIB,Aducanumab (Aβ mAb) - EMERGE,Phase 3,met,Phase 3 met,True,2019-10-22,large,0.0002898734376991449,0.5137476114778218,0.2613354215684851,0.18440566554065607,0.07854491404033559,0.31063039253047364,0.2589895280764829
BIIB,Aducanumab (Aβ mAb) - ENGAGE,Phase 3,miss,Phase 3 miss,False,2019-03-21,large,0.000749514538724712,0.48645414934649694,-0.315549902070526,-0.29893185746116846,-0.3522441332806635,-0.2677925388231256,-0.2883607480974424
BIIB,BAN2401,Phase 2,miss,Phase 2 miss,False,2017-12-21,large,0.0006675205438526898,0.6234012465421592,-0.04691537525109746,-0.132207292028519,-0.24006214418152894,0.012426122216372182,-0.03609733106309221
BIIB,BAN2401,Phase 2,met,Phase 2 met,True,2018-07-05,large,-0.0007392106911625535,0.6059344489449113,0.1903889368442948,0.18118799456684198,0.27335158951518834,0.1904533402608497,0.19229718822266983
BIIB,BG00011 (STX-100),Phase 2,miss,Phase 2 miss,False,2019-08-31,large,0.00013362364962708466,0.5609003669106334,0.010300580908220613,0.2068766644326756,0.13084530100586167,0.005697545605787058,0.008108960466048698
BIIB,BIIB059 (anti-BDCA2),Phase 2,met,Phase 2 met,True,2019-12-03,large,0.00021153009085752298,0.47508496407122563,-0.013853698499414868,0.06183154827947934,-0.004402604829265355,0.0528927047665575,-0.00945131817948297
BIIB,BIIB092 - Anti Tau,Phase 2,miss,Phase 2 miss,False,2019-12-13,large,0.00011272925027392902,0.49956660878809295,-0.005738656064442016,0.08311749781205258,0.1954570699099798,-0.007582061197526357,-0.026738016911312945
BIIB,Dapirolizumab pegol (anti-CD40L),Phase 2,miss,Phase 2 miss,False,2018-10-23,large,0.0011697956415600685,0.5360418014952223,-0.06087181577005585,-0.02953720340183652,-0.049438819402244816,-0.10713348724828198,-0.06094160118903802
BIIB,Elenbecestat (E2609) - (MissionAD1),Phase 3,miss,Phase 3 miss,False,2019-09-13,large,0.00048051259773980193,0.5345305771476083,0.0097336206484393,0.29609211591995344,0.14435960942946902,0.08015554066511643,0.0528687853943941
BIIB,Elenbecestat (E2609) - (MissionAD2),Phase 3,miss,Phase 3 miss,False,2019-09-13,large,0.00048051259773980193,0.5345305771476083,0.0097336206484393,0.29609211591995344,0.14435960942946902,0.08015554066511643,0.0528687853943941
BIIB,Natalizumab (α4-integrin inhibitor),Phase 2,miss,Phase 2 miss,False,2018-04-03,large,-0.0003273329528422307,0.5113857759421455,-0.014739356559202,0.030701135422819936,0.032164481318772475,-0.07833251916340966,-0.04688395599703532
BIIB,Raxatrigine - BIIB074 (Nav1.7 inhibitor),Phase 2,miss,Phase 2 miss,False,2018-09-30,large,0.0009241611927049561,0.5414126174601304,0.012081467369985388,-0.1362192808392445,-0.05798833289350558,0.012844000819616896,0.03473288209911951
BMRN,Vosoritide,Phase 3,met,Phase 3 met,True,2019-12-16,large,-0.0012174339651940082,0.7118486756004012,0.0692597650466733,-0.04273621697117247,0.25862165423822736,0.06554331527114399,0.05410887690257904
BMY,CM - 067 Opdivo in combination with Yervoy,Phase 3,met,Phase 3 met,True,2017-04-03,large,0.0012709124606620128,0.33087906620615354,-0.03758055393404991,-0.010159242710159555,-0.13844405161578632,-0.04535288035229923,-0.048250675334033266
