ticker,drug_name,indication,status,catalyst_date,mw,alpha,beta,car,raw_return,benchmark_return,est_days_dropped
TXMD,Yuvvexy - TX-004HR,Moderate-to-severe vaginal pain,Approved,2018-05-30,272.4,-0.0015927576975026847,0.6902979890418917,-0.05776141819432123,-0.039408866995073955,0.04227329937173829,1
VNDA,Fanapt,Supplemental New Drug Application (sNDA) as a maintenance treatment of schizophrenia in adults.,Approved,2016-05-26,426.5,-0.0019156405518207654,0.839197407861469,0.05221862743771684,0.0878660211342599,0.05911320580718704,2
VNDA,HETLIOZ (tasimelteon),Insomnia,Approved,2014-01-31,245.32,-0.007020834032643016,1.3014712239109527,0.02186489790315525,-0.08279740898025445,-0.04406124360059882,2
VNDA,HETLIOZ (tasimelteon),Jet Lag Disorder,CRL,2019-08-19,245.32,-0.0052045549816356765,0.9464349678806082,0.02010686727956904,0.017567582806154336,0.02473844339743314,2
VRTX,Ivacaftor,Cystic Fibrosis (6-12 mths),Approved,2019-04-30,392.5,0.00018206740452362646,0.6484040450983397,-0.01734899168298784,-0.029036179522916483,-0.019362423192360034,1
VRTX,KALYDECO,Cystic fibrosis (CF) ages 6 and older who have the R117H mutation,Approved,2014-12-29,392.5,0.0002601791917393536,0.4675400415823871,0.02382953942004822,0.04439563122424439,0.04062959000418598,1
VRTX,KALYDECO (ivacaftor),Children ages 2 to 5 with cystic fibrosis who have the G551D or one of the eight additional gating mutations,Approved,2015-03-17,392.5,0.00048691935784732284,0.6709831258869577,0.05075893707665677,0.08871950902608572,0.04971117426832228,2
VRTX,KALYDECO (ivacaftor),Cystic fibrosis (CF) ages 2 and older who have one of 23 residual function mutations.,CRL,2016-02-05,392.5,0.0003041726905768532,0.7892059773261794,-0.07209644926018222,-0.11914710449896937,-0.06634108786019177,3
VRTX,Lumacaftor and ivacaftor,Cystic fibrosis (CF) ages 12 and older who have two copies of the F508del mutation,Approved,2015-07-02,844.9,0.0001889728236322724,0.6833952323572937,0.01687652862907807,0.044661186856959745,0.039398752817169536,1
VRTX,VX-445 in combination with tezacaftor and ivacaftor,Cystic fibrosis (CF) who have one copy of the F508del mutation and one minimal function mutation and patients with two copies of the F508del mutation,Approved,2019-10-21,597.7,1.514229687602981e-05,0.7069474829043652,0.06502643491108986,0.08188993394761312,0.02159291519800588,1
VSTM,Duvelisib - DUO,Chronic lymphocytic leukemia (CLL)//Small Lymphocytic Lymphoma (SLL)/Follicular Lymphoma,Approved,2018-09-24,416.9,0.004975462289647949,0.8625143894399748,-0.1872073813176297,-0.16534538311102887,0.006511298425146972,2
